Location,Date,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
Chicago,2024-01-26,15.54789901071724,60.79510840718659,5.174156349211955,14.711236490475418
Chicago,2024-01-27,14.95800024625185,60.051584409557,5.060924701793259,14.479982969243519
Chicago,2024-01-28,14.65657480388779,61.539514125230454,4.999116974479372,15.128619464856149
Chicago,2024-01-29,15.34947002647231,59.52532681290683,4.872006094088406,14.862840109992648
Chicago,2024-01-30,14.338926285033223,60.70645990630019,5.104825661600873,14.622045032036313
Chicago,2024-01-31,14.988317711722248,60.8997389892303,5.1667131864747375,15.007861995424424
Chicago,2024-02-01,15.204445600571193,60.34028203920166,4.8496259484047455,14.718874915285177
Chicago,2024-02-02,15.09033622117315,59.36232407471075,5.090778091510487,15.117499414911135
Chicago,2024-02-03,15.565155121075035,60.597767392086645,5.090404627804296,15.231363356482406
Chicago,2024-02-04,15.594533565027797,59.15990598210239,4.918905432079612,15.156426829129225
Chicago,2024-02-05,14.933831749505957,60.06380080274082,4.88712856872003,14.579283458190602
Chicago,2024-02-06,14.723203592394995,59.335278869562266,5.0285258495774325,14.655717588372855
Chicago,2024-02-07,15.358926420963915,59.52534857080673,5.169994763711262,14.910498362279785
Chicago,2024-02-08,15.4507223190662,59.248197582993484,4.90940139675055,14.964529577891692
Chicago,2024-02-09,14.856130987111893,60.173028803194526,4.904210970240371,14.675934862994312
Chicago,2024-02-10,14.817766418133266,60.39725489431239,4.8764067680485015,15.14731598054302
Chicago,2024-02-11,15.026539461923374,59.388473819421996,5.011267709215245,15.188041947196714
Chicago,2024-02-12,16.101602738927383,60.01549831439057,5.052357385534576,14.815801746042464
Chicago,2024-02-13,14.447986903633277,60.41119922844459,4.724556835586592,14.928503195620712
Chicago,2024-02-14,15.62679197947933,60.05895524881348,4.896525130173849,14.476848758040756
Chicago,2024-02-15,14.516676986767722,59.581478262343545,5.121127580369773,15.014648129868263
Chicago,2024-02-16,13.651349090451173,60.46697463888249,4.969609667585733,15.026958720626656
Chicago,2024-02-17,14.979808186059818,59.866353842777,4.94476009723621,15.084098273889477
Chicago,2024-02-18,15.060545096890028,60.380569756674426,4.806282351542584,14.721224841222107
Chicago,2024-02-19,15.8644854570182,59.95472400538087,5.06183749502533,15.121238759658118
Chicago,2024-02-20,14.642055704482125,60.25108445555885,4.911939972248265,14.633670532414918
Chicago,2024-02-21,14.949125376044707,60.8331692797244,5.003913683170291,14.859022972966063
Chicago,2024-02-22,14.536615363666236,59.949684201877375,5.0804408243093695,15.45321099104985
Chicago,2024-02-23,15.427688475041936,61.1813445895045,4.82446843440593,14.908642662484342
Chicago,2024-02-24,15.133837159850655,59.96980767072608,5.139868817871837,15.406272033858494
Chicago,2024-02-25,15.757533141151466,59.94652099294489,4.977962366161385,14.660569274659554
Chicago,2024-02-26,15.98115732010045,59.690131843927375,5.112257308164257,14.769461895308806
Chicago,2024-02-27,14.537493455332012,60.56506421567378,5.064096254294363,15.468367900217638
Chicago,2024-02-28,14.186747671454146,59.275839971258215,5.128586827416012,15.117788810253499
Chicago,2024-02-29,16.59078132257169,59.91404836285355,4.9162740245181675,15.092205776334303
Chicago,2024-03-01,14.09334474831742,59.48439578272388,5.1354534836497825,15.543392976355923
Chicago,2024-03-02,14.2821815743252,60.12219452934574,5.1349845596755355,14.728079425332385
Chicago,2024-03-03,14.869684637624266,60.29888168899096,5.022673241709857,15.069842683364701
Chicago,2024-03-04,14.653435863551431,60.419299568348194,4.997397438603865,15.098913163525577
Chicago,2024-03-05,15.144301622039752,60.0502478573554,5.184169827885533,14.83150766223557
Chicago,2024-03-06,15.383344876703319,59.655127345127056,5.03533271010904,14.7467749201789
Chicago,2024-03-07,16.600666939325244,59.65623277557584,5.0427508905724245,15.331735910336517
Chicago,2024-03-08,14.446439783368007,59.897558820553215,4.758406761885231,14.224048059931174
Chicago,2024-03-09,15.40019158793373,60.027700435984535,5.185282478095308,15.251877447637186
Chicago,2024-03-10,14.32535557352543,59.9784231001857,5.029387807602532,14.950040991723162
Chicago,2024-03-11,14.631998320714299,59.19838667472714,5.004344541759779,14.587755224734812
Chicago,2024-03-12,14.741819017601854,60.797128628356774,5.055930710349119,15.077089056820158
Chicago,2024-03-13,14.329531719642727,59.417055024059756,5.04669353493761,15.542034172024977
Chicago,2024-03-14,14.902631775090931,60.35114265539654,5.069711704820569,14.839513032923952
Chicago,2024-03-15,15.796765638346915,60.13252637879858,5.014572890566415,15.467821258419209
Chicago,2024-03-16,14.470126511930067,60.50053269520457,5.005432154580052,14.839109993150492
Chicago,2024-03-17,16.13589007384772,59.9405946374437,4.9885199362635,14.627415729365124
Chicago,2024-03-18,14.580991029609576,59.87011655265588,4.89924999416436,14.986520743664842
Chicago,2024-03-19,15.439258472991808,60.07745029456584,5.023890947634295,14.581451423883944
Chicago,2024-03-20,15.451323785103945,60.99198647250039,4.912135696367915,14.802240207599933
Chicago,2024-03-21,15.004843032741018,60.33136926992226,4.926954612947298,15.241971552233053
Chicago,2024-03-22,14.683798329299174,61.53362002212329,4.94257881545748,15.107591946435482
Chicago,2024-03-23,15.483062600366305,59.68826054410025,4.975617909559533,14.757188564757469
Chicago,2024-03-24,14.162343322522226,62.049998929943946,5.107428803515681,15.215328033399988
Chicago,2024-03-25,16.067467816297892,61.14862910685379,4.9217651295234255,15.606946794246868
Chicago,2024-03-26,14.53848397657042,59.89921429461915,5.189375873790211,15.294567302467904
Chicago,2024-03-27,15.89917629277046,60.597008022706035,4.990796273337762,15.606420069023322
Chicago,2024-03-28,15.141109392710337,60.30575252787629,5.243424902742369,15.054726135859683
Chicago,2024-03-29,15.243932822336168,59.463845683064534,4.921100790591277,15.422187051379748
Chicago,2024-03-30,15.063200716928364,61.15370272136787,5.041017863342322,15.449289768989471
Chicago,2024-03-31,16.182324448913903,59.56970289542175,5.078011819858817,15.049017796678594
Chicago,2024-04-01,14.936691115220762,58.86003772599396,5.215330005367059,15.51865304602382
Chicago,2024-04-02,15.271745752698838,60.140569660665165,5.127020230512272,15.02093835893159
Chicago,2024-04-03,15.8349212246303,59.94494543753091,4.965151746634347,15.06118719749888
Chicago,2024-04-04,14.626079958339142,59.99675181426012,5.053861204626807,15.066696746801119
Chicago,2024-04-05,14.6880869513082,59.74640514609448,5.143263164669878,14.763207976141127
Chicago,2024-04-06,15.18052821544988,59.8511490951891,4.899528304538415,15.527618651923435
Chicago,2024-04-07,16.157142607969703,59.52515368940801,4.983495943783569,15.189762100633875
Chicago,2024-04-08,15.164451105207139,59.526096847393106,5.04202684634359,14.88938793301771
Chicago,2024-04-09,15.042112297554134,60.26287977671768,4.889216136780739,15.353311983380394
Chicago,2024-04-10,15.920571060939874,60.38538440697147,5.021889685589936,14.875530888805462
Chicago,2024-04-11,14.377258909172578,59.9454168361527,4.921865123579512,15.199213653932768
Chicago,2024-04-12,14.914677766631879,60.117748134332054,4.977578500527391,14.89683169118205
Chicago,2024-04-13,15.841565003766727,59.8309952217744,5.020407225602699,14.956535776081193
Chicago,2024-04-14,14.294841480833062,59.33796302712902,5.032533391637785,14.386402396239713
Chicago,2024-04-15,14.72627239916082,60.37606706552589,4.835410580649944,14.420656066805094
Chicago,2024-04-16,15.21071619983577,60.91575487990252,4.992534329384718,14.633259413726295
Chicago,2024-04-17,14.540292077864915,60.41924778767145,4.933517850754685,15.07030006328619
Chicago,2024-04-18,14.385010281060643,60.04963267366061,4.738500834762547,14.967601139797571
Chicago,2024-04-19,14.822682086232334,59.52653559252347,4.865785708962119,14.730166630834002
Chicago,2024-04-20,14.630624182057877,60.47186785020801,5.01747915056668,14.944275573164827
Chicago,2024-04-21,14.752486529045402,59.493093743732274,4.982272957441419,14.843072852439281
Chicago,2024-04-22,16.13622539937193,59.379949931912705,4.915679272858094,14.417631184344964
Chicago,2024-04-23,15.614005416483337,60.25604777689045,4.996748575677516,15.562982661040087
Chicago,2024-04-24,14.916418965963876,59.80920360155111,4.895109519621115,15.096599772911945
Chicago,2024-04-25,14.74481662023367,60.37947953196723,4.941692602667498,15.027466690483614
Chicago,2024-04-26,15.08631550304079,61.465456485037414,5.019581933699116,15.123705308082291
Chicago,2024-04-27,15.156824437531085,59.854979435824276,4.988792179531835,15.170034316267559
Chicago,2024-04-28,14.937108794484882,60.66430189431824,4.936487401120515,15.233967467917122
Chicago,2024-04-29,15.808429977040605,60.07814999821185,4.93003634312289,15.074371134446647
Chicago,2024-04-30,14.835627700315298,60.33339393549077,4.955288290776457,14.818542816959482
Chicago,2024-05-01,15.435560890258222,60.861011404342975,4.882860630742716,15.012687775827303
Chicago,2024-05-02,15.017707054288627,61.69733677575583,4.979540578481554,15.534312730345839
Chicago,2024-05-03,15.168434612299302,59.05118484034742,5.063475414773411,15.05678982081228
Chicago,2024-05-04,14.191044416481937,59.88849170673624,4.9695366683304885,14.725738841779835
Chicago,2024-05-05,14.629450844681823,60.057176210546686,4.9709909910380095,14.364884699153173
Chicago,2024-05-06,14.851510988227675,60.17534564872521,5.019413852559964,15.213607590112355
Chicago,2024-05-07,15.307624097002426,60.31227725660666,5.06338767294379,14.663233420396764
Chicago,2024-05-08,14.185477894734273,60.25596600194351,4.988435235278383,14.844384301110162
Chicago,2024-05-09,15.550821992377069,60.99828770027878,5.266392151778855,15.189233557556717
Chicago,2024-05-10,15.678915555790079,60.16217364189465,5.008638525543361,14.561580996385366
Chicago,2024-05-11,14.262408430830856,60.359585804822174,5.097986750685491,14.711833906325877
Chicago,2024-05-12,14.780613039403125,60.95812296739968,5.001115550581673,14.838299454334956
Chicago,2024-05-13,14.520554432356704,59.8040230410711,4.8997567543473926,15.221073995396099
Chicago,2024-05-14,14.471567096740742,60.329752310063355,5.061862338138923,14.622659275973621
Chicago,2024-05-15,14.71352320992525,59.72785610687709,4.860570338977924,15.075319279633852
Chicago,2024-05-16,14.808064253274475,61.25956779304988,5.161909718502682,14.972119356828452
Chicago,2024-05-17,14.938294349819598,59.54098494867201,5.120099350574822,15.119089464599046
Chicago,2024-05-18,14.876828795784771,59.818159951112804,5.118555561564835,15.217902600245866
Dallas,2024-01-01,15.867493410665853,59.84689489870981,5.083275775116725,15.27342232114981
Dallas,2024-01-02,14.809674638847381,59.18959027348732,5.164166037933966,14.650396297142814
Dallas,2024-01-03,14.915529932527862,59.57166980467068,4.979363349356785,15.296271153823024
Dallas,2024-01-04,15.626803783066947,59.67600192622945,4.816540829310597,15.100389013798834
Dallas,2024-01-05,14.414497128277603,60.54884951756351,5.01225818425687,14.74327694625864
Dallas,2024-01-06,14.593878897104947,59.41162942142468,5.004685185637228,14.508562548935672
Dallas,2024-01-07,14.768273399132198,59.7882049301635,4.763447396477424,15.084665208009731
Dallas,2024-01-08,14.712244117685795,61.27381749532875,5.043864548617311,14.839000519554668
Dallas,2024-01-09,15.331770687489293,59.38408254945063,5.005393889706459,14.679518693650813
Dallas,2024-01-10,15.39244066018694,59.705462177641984,5.017963648495964,14.8302102671067
Dallas,2024-01-11,15.268873368050594,59.9308342348452,4.963057998299477,15.505880944256756
Dallas,2024-01-12,14.59372108580367,58.68401240346413,4.8704628487169535,15.22891216208415
Dallas,2024-01-13,14.219117275944376,60.056570183731054,4.952458989218715,15.024118061468297
Dallas,2024-01-14,14.769550089163843,60.72390398080491,5.1008534700910815,15.529267306706565
Dallas,2024-01-15,14.038718401320379,59.64081718719268,4.8543498096642725,15.335001317862094
Dallas,2024-01-16,15.372280525672878,59.671876293557894,5.2228931896273885,14.974689473341922
Dallas,2024-01-17,13.88162749251693,61.40790094829687,4.947760525047446,14.881112952644555
Dallas,2024-01-18,14.88677248178053,60.547121560976194,5.084200534827406,14.486352031517958
Dallas,2024-01-19,15.196258881300398,60.552502151939734,5.091402401291043,14.456656813487038
Dallas,2024-01-20,15.269709104916448,59.66225281106296,5.03358290858104,14.803265413898249
Dallas,2024-01-21,15.639870061163297,60.4233491355983,5.170304364566334,14.626067703149397
Dallas,2024-01-22,14.289561606892166,61.13224012420499,5.035892660188787,15.675435953548996
Dallas,2024-01-23,15.288317678873666,60.76483212976448,5.049719545151706,14.707162656403531
Dallas,2024-01-24,14.530173390668377,58.54426744664934,5.088505171907079,14.551358895743013
Dallas,2024-01-25,15.28917309919212,60.74409669830732,5.043376785213206,15.240433947947386
Dallas,2024-01-26,15.371025565360837,59.97296617318724,4.973708098046169,14.812245278454318
Dallas,2024-01-27,15.307819050543845,59.09653386104243,4.990377891357926,14.937217351451439
Dallas,2024-01-28,14.309736051303656,59.387526717327745,5.093568236026686,14.963159739861142
Dallas,2024-01-29,15.328613096767544,59.67143254461273,5.061762485172495,14.738285392003707
Dallas,2024-01-30,14.56133041235161,59.61725265591839,4.845770596000291,14.999926904974975
Dallas,2024-01-31,15.18684228195148,59.471044479870045,4.969125965378148,15.429404943071724
Dallas,2024-02-01,14.164387342203513,59.901192270334306,4.968081228288077,14.599272055426882
Dallas,2024-02-02,15.911675325824056,61.288392008291254,4.967819658832276,14.728152362809977
Dallas,2024-02-03,14.962284730519649,60.85467767052479,5.026702601935757,15.09902065745363
Dallas,2024-02-04,14.401413733544738,61.5652427391707,5.067468527200924,15.3025509746715
Dallas,2024-02-05,14.435150000452325,60.11978418171341,4.983986227991928,15.422847794821951
Dallas,2024-02-06,14.280427057575974,60.191915675860244,5.153328199913066,15.522814323631893
Dallas,2024-02-07,15.653314027997613,59.73108229483282,4.942765870422679,15.32821074066327
Dallas,2024-02-08,15.883923255553208,60.268585866021866,5.096330599634981,14.503046221508413
Dallas,2024-02-09,14.451288607425022,59.69664555669749,4.972833304776932,15.222650369112348
Dallas,2024-02-10,14.555978151929118,60.36100043474465,5.067976895677957,15.263093860705837
Dallas,2024-02-11,14.671163484826174,59.80230373915249,4.8910731114946895,15.174159380160264
Dallas,2024-02-12,15.115141305922004,59.37767575646459,4.948753287638091,14.80690373498565
Dallas,2024-02-13,14.913331647524982,59.917498654067295,4.733314854081066,14.913440092538695
Dallas,2024-02-14,15.226488778493612,59.33707212525887,4.991410040028757,15.504985180110454
Dallas,2024-02-15,14.76987800522235,59.69092867288747,5.031015916813802,15.55198547263202
Dallas,2024-02-16,15.516122469473531,59.37510828436515,4.909160666312907,15.306816865415412
Dallas,2024-02-17,14.14287213645796,60.76596324253641,4.965250395081238,14.974458589317464
Dallas,2024-02-18,15.993612466205729,59.85121266955555,5.017687660036415,14.924749522899146
Dallas,2024-02-19,15.072047361408101,59.23612353841917,4.914646969817729,15.022006817533514
Dallas,2024-02-20,15.051213811439956,60.678539845058104,4.964625402056385,14.88079826705324
Dallas,2024-02-21,15.819089313610855,61.035543479606204,4.954713961101635,14.52450061157881
Dallas,2024-02-22,16.030823590665726,59.70908310360962,5.116297300640306,14.71339767984245
Dallas,2024-02-23,15.431231090140715,60.26141841003534,4.942916187985534,15.124009705043349
Dallas,2024-02-24,14.528559725746772,59.83173794601108,5.007110666628615,14.482951443687838
Dallas,2024-02-25,14.279235054477132,59.75428467596132,5.130538938324741,14.625281352341219
Dallas,2024-02-26,14.477004204842673,59.71749271843633,4.862940266298814,14.920787766929914
Dallas,2024-02-27,15.941374916327815,59.51470800821604,5.014277729657563,14.985581239909981
Dallas,2024-02-28,14.211272273334302,59.88709688497802,4.945018887389927,15.44663011925862
Dallas,2024-02-29,14.508669004489935,60.9885252524359,4.96951880043026,14.984415014220062
Dallas,2024-03-01,14.678195742582632,60.00989527373167,4.865332527233596,15.01074226755253
Dallas,2024-03-02,15.705640210865889,60.00766111645137,4.923529722763484,14.529719178974002
Dallas,2024-03-03,14.828214728790735,59.29459758851098,5.009636140575198,14.954524258588869
Dallas,2024-03-04,14.945268409095577,59.0152164236605,5.088885237770285,15.03989462738481
Dallas,2024-03-05,14.316045041895016,59.253254133608706,4.823928271679039,14.789526723012125
Dallas,2024-03-06,14.760501441376599,59.39401488606779,4.8519784141497135,15.324740125652651
Dallas,2024-03-07,13.58994274885179,59.19752542196044,4.891571911450467,15.004185785435167
Dallas,2024-03-08,14.821561628949253,59.445569663860674,5.233291577883918,14.891313584477446
Dallas,2024-03-09,13.844108741269132,58.93714887268092,5.1062365225880315,15.177505116266142
Dallas,2024-03-10,15.10771564647677,60.79429994571519,4.815558832072088,15.325833065848341
Dallas,2024-03-11,15.084997279835305,60.35557022943792,5.11126991680795,14.983073449088296
Dallas,2024-03-12,15.837466127045126,59.73079901142676,5.107414357240454,14.808221855933455
Dallas,2024-03-13,14.10139264229046,59.95991377508624,5.048814277579599,14.913006227772533
Dallas,2024-03-14,14.344106429180863,59.84636758480078,4.871785268454012,15.019249295266782
Dallas,2024-03-15,15.200802936870577,60.4343103628267,4.992927620026483,14.839281913530659
Dallas,2024-03-16,14.178035029052847,60.470700401730596,5.0244301784414285,15.699073428556053
Dallas,2024-03-17,15.738350956969684,60.478653566251346,4.92493638211524,14.69361802705016
Dallas,2024-03-18,15.250337236597199,60.315624683541294,4.798098184771845,15.255522553941235
Dallas,2024-03-19,14.913356514382182,60.42144949158583,4.910311309189821,15.189971580373772
Dallas,2024-03-20,15.419188377267814,59.9919516197737,5.057332865003142,15.257634184252192
Dallas,2024-03-21,14.385204167269727,59.30502837439289,4.942956848401504,15.174528318609665
Dallas,2024-03-22,15.232862402129618,60.4058037230906,5.0307811526275685,15.585629744204335
Dallas,2024-03-23,15.12379793906905,60.16782700000066,5.149538855752002,14.661584263426398
Dallas,2024-03-24,15.208865743325662,59.73749641581279,4.932376263991646,15.421159596464323
Dallas,2024-03-25,15.712004213271381,61.48348362040557,4.939470808478451,15.07923771984489
Dallas,2024-03-26,14.377391475209093,60.02098343821828,4.748058913491282,14.951647141788756
Dallas,2024-03-27,14.922804474405062,59.6849117509568,4.8702770255409575,15.625969789138567
Dallas,2024-03-28,14.304817273251146,59.961314450469054,5.0681707488414744,14.74972943520039
Dallas,2024-03-29,14.87119460427187,60.40231019902303,4.879245624210492,14.85655886369301
Dallas,2024-03-30,14.422074602181052,60.16925245541706,4.99616008304267,15.227587376512867
Dallas,2024-03-31,14.637554276753711,59.360052282648944,4.80396328475135,15.083746190650015
Dallas,2024-04-01,14.456439941724753,59.29838186279625,4.887076282530546,14.801437720951672
Dallas,2024-04-02,14.407297213086261,59.40516087952562,4.885944570434094,14.776697897486597
Dallas,2024-04-03,15.441720494123134,59.3798890667991,4.893899884528823,14.965514978652312
Dallas,2024-04-04,15.448855869055024,59.65742568967665,5.020160718418441,15.418615788123377
Dallas,2024-04-05,14.622349391116845,60.339372420259124,5.109181577515196,15.113419411354984
Dallas,2024-04-06,15.392311156748448,59.283777504780055,5.101279932223057,15.502809799903632
Dallas,2024-04-07,14.946900757626107,59.94794346099835,5.108230599897837,15.255352601392547
Dallas,2024-04-08,15.449347416015929,60.74516916277102,5.030215110713107,14.644491777015915
Dallas,2024-04-09,15.345776322373839,58.99459708875898,4.993974278899995,15.340891270192637
Dallas,2024-04-10,15.553229644448862,59.223665171914945,5.090030124332917,15.265415157743874
Dallas,2024-04-11,15.420866568703852,58.632563839257465,4.9963577600751865,15.138310859489073
Dallas,2024-04-12,15.156428167694841,59.258699370061244,5.017205288770522,15.321076936560447
Dallas,2024-04-13,15.81058466914726,59.515859826406164,5.29546371676347,15.221648412856059
Dallas,2024-04-14,14.911039609841577,59.81615368330124,5.034673959427328,15.287999527855098
Dallas,2024-04-15,15.600979921318464,60.39238929022467,5.009022343818634,15.391048697911705
Dallas,2024-04-16,15.062156674486454,60.700396960880184,5.096284156910932,14.545471034833394
Dallas,2024-04-17,15.419508404947413,60.13962878087872,5.067783316997517,15.378877932128361
Dallas,2024-04-18,14.956297276117578,59.50872040295803,5.057060597581714,14.842809830191142
Dallas,2024-04-19,15.609561731759475,60.64641830499209,5.122340553928092,15.051072561926832
Dallas,2024-04-20,14.644567685965004,60.54157252112975,4.935574641507543,14.649921488624067
Dallas,2024-04-21,15.022880757463298,60.29134904340679,5.111858155991443,14.915961125649563
Dallas,2024-04-22,14.438240382365045,59.322102475697605,4.982859011052477,15.195361895943163
Dallas,2024-04-23,15.67751369524373,60.06539416009319,5.164502782032925,14.78118664918813
Dallas,2024-04-24,14.534758202858937,59.09062375807793,4.978566176135856,15.248736934194
Dallas,2024-04-25,14.6547598485767,59.31828786801089,5.069301706130103,14.692834735038996
Dallas,2024-04-26,15.813626771491975,59.70840397043947,5.09327426507524,14.975316552192236
Dallas,2024-04-27,14.391944243709029,60.26217952531872,5.0875014268973295,15.085938124345075
Dallas,2024-04-28,15.331497268245979,61.77327018000813,5.074446396911139,15.31279425947927
Dallas,2024-04-29,15.626295201744858,60.30586899652096,5.054172521359341,15.010774613302209
Dallas,2024-04-30,15.450641670665782,60.008570351775724,4.885777697347627,14.870098582285026
Dallas,2024-05-01,15.800086520566456,60.20557894108182,4.765544622412188,14.50164983618558
Dallas,2024-05-02,15.413062247150075,59.8792439111075,5.069819909786427,15.018318989499432
Dallas,2024-05-03,15.024754122227456,60.50975855433602,5.0875479274372175,14.560330609818456
Dallas,2024-05-04,15.081176368033711,59.94894547560222,5.118663546466926,14.697632735673903
Dallas,2024-05-05,14.419827325109296,60.05583941269948,5.107036409865596,14.561368099995935
Dallas,2024-05-06,15.370125514311821,61.21492872567641,4.8769270942807355,14.729563016600087
Dallas,2024-05-07,15.004713931731908,59.453948135336184,4.945114803132302,15.27990204709351
Dallas,2024-05-08,15.043273947342959,60.39843334360211,4.833688945213007,15.152049144207856
Dallas,2024-05-09,15.13691396285482,59.336944885729025,5.106785537246229,15.362445368696148
Dallas,2024-05-10,15.208630979585983,59.72692811531649,4.919949558518532,15.18677709692501
Dallas,2024-05-11,15.818215778277528,58.87200146370004,4.998487910268258,14.846115194735363
Dallas,2024-05-12,14.327053176929498,60.552494059431375,4.8698614081592515,14.929169743024925
Dallas,2024-05-13,15.90637377606813,60.61997360812841,5.126811082829118,14.745037968166793
Dallas,2024-05-14,15.569896669183791,61.262117622053616,5.046763659976229,15.091283835571776
Dallas,2024-05-15,15.8946559669798,59.464118535811274,5.007508542912778,15.764976704564774
Dallas,2024-05-16,15.082460958774787,59.945491495834204,4.976211591414138,14.606737553567482
Dallas,2024-05-17,15.43491214718252,59.4955368053575,4.916174333790437,14.769578799210898
Dallas,2024-05-18,14.711170586618957,59.244587111722154,4.935966321555807,15.40755364644606
Houston,2024-01-01,15.367300316654282,59.16129780778938,4.9390129397498255,15.026677557578909
Houston,2024-01-02,14.525402913635528,60.05215606590639,4.938527934112268,14.750235720559017
Houston,2024-01-03,14.832740901386005,59.99417315628431,5.1769872797467045,15.243030126259459
Houston,2024-01-04,14.564557025123202,60.531770910620295,5.076175533467337,15.462933323019788
Houston,2024-01-05,15.941753589649842,59.78939269808373,4.792597510702826,14.826294786899973
Houston,2024-01-06,15.188031423793408,59.257435046324936,5.013915572903513,14.827028310436845
Houston,2024-01-07,14.723666753074967,58.7849571656354,4.979827129169939,14.922335880856272
Houston,2024-01-08,14.235820502716841,59.29035237632992,5.219527947466905,15.75995092254671
Houston,2024-01-09,14.13796429982265,60.50756866554799,4.792848980533159,15.397673607710965
Houston,2024-01-10,14.335706683766828,60.45452533394689,4.973306083018783,14.328076774136514
Houston,2024-01-11,14.298818219823131,60.75296075681581,5.000418630951339,14.527496803131768
Houston,2024-01-12,14.646839531125094,59.74309886179449,5.136852058916379,14.898686904760476
Houston,2024-01-13,15.084489328355211,60.57116774127102,4.941639875394771,14.83325837762897
Houston,2024-01-14,15.54465254622801,59.79221882420109,4.969787328979994,14.99539005447938
Houston,2024-01-15,15.07648469166066,60.225062777980256,5.183822709924822,14.748437523705594
Houston,2024-01-16,15.385268258816893,60.462565296018504,4.996694418639671,15.003589010480264
Houston,2024-01-17,15.26497443479449,60.77813627731702,5.008555252636069,14.967478026223224
Houston,2024-01-18,15.27720205877049,61.8776200484455,4.965957851424231,14.952629687490719
Houston,2024-01-19,15.178574588017664,60.20375754501576,5.112400587243008,15.34331248139255
Houston,2024-01-20,14.38210167953584,60.259690414163124,5.01929974354678,15.056986734983273
Houston,2024-01-21,15.540990646619981,60.41517544287008,5.055857222538487,14.785197993508103
Houston,2024-01-22,14.922351511509987,60.00318813768542,5.029525583972679,15.088871557402529
Houston,2024-01-23,14.937259925345499,60.444679133678946,4.848473533503106,15.36271614389974
Houston,2024-01-24,14.065013766063778,60.33224247285612,4.925292754932313,15.143766953202407
Houston,2024-01-25,14.56810096420067,60.4260775918186,4.972451828750977,14.4238737303287
Houston,2024-01-26,14.74235849232793,59.35799008062897,5.078933156837289,15.162699774690621
Houston,2024-01-27,14.128538695940668,61.40886161328501,5.131776103035579,15.401034430181001
Houston,2024-01-28,15.966655911532678,60.55879539233057,5.255790037782454,14.892009190581833
Houston,2024-01-29,14.759176781164212,60.70298793472947,4.955696978075976,15.024682023548573
Houston,2024-01-30,15.079472582860241,59.0571308095776,5.0067069495970316,14.765438204735052
Houston,2024-01-31,14.739381842140903,60.24493841018728,4.868855565725867,15.203045249533584
Houston,2024-02-01,15.00753455208043,59.64440469991459,4.971667824219535,14.726319575426167
Houston,2024-02-02,14.907121066600508,59.99575910517297,5.080345532377011,15.002677752988674
Houston,2024-02-03,15.344410939082046,61.199652575522826,4.95092212140786,14.839256483727818
Houston,2024-02-04,14.623385701489315,58.789629723544536,5.0160439604121825,14.612061710700827
Houston,2024-02-05,14.918085271963921,60.47049113778113,5.064798330535211,15.004161451347565
Houston,2024-02-06,14.758859033162015,60.15240916277715,5.045119424015611,15.417371763678778
Houston,2024-02-07,14.061297767386938,59.57677831691719,4.913204729088514,14.75599792555171
